simulation,total_cost,build_cost,inservice_cost
5512,4435482.261448942,4287639.544227991,147842.7172209507
5513,4031856.1790009965,3891027.9715432813,140828.20745771469
5514,4969361.552933458,4813757.924287356,155603.62864610102
5515,3572545.4777961904,3437939.2844395735,134606.19335661686
5516,4417957.222977193,4271494.355337949,146462.86763924407
5517,4394579.231282232,4242824.4139854405,151754.81729679246
5518,3319164.910708839,3188097.6217877185,131067.28892112042
5519,3326801.4639415597,3202061.016097145,124740.44784441456
5520,3359196.2370857233,3233403.515137403,125792.72194832086
5521,3467770.452763265,3341539.9458572897,126230.50690597552
5522,4466092.6431752,4332775.701608982,133316.94156621827
5523,3707730.242499572,3574466.441465891,133263.80103368193
5524,3534169.2377230935,3411852.681935545,122316.55578754844
5525,3667195.798394219,3525163.738715379,142032.0596788401
5526,4891751.268855048,4727932.10705705,163819.1617979984
5527,3999388.251112961,3870826.1237128833,128562.12740007773
5528,3826940.343197954,3695363.932633243,131576.410564711
5529,3972144.610039644,3824787.8928944967,147356.7171451472
5530,5032446.7602118645,4873118.98539265,159327.7748192137
5531,3526674.140715603,3384478.306351372,142195.83436423095
5532,5267660.825113165,5096872.896391638,170787.9287215281
5533,4014972.5178924426,3883428.217215133,131544.3006773101
5534,3929157.1808222597,3793586.466487986,135570.7143342738
5535,5573094.732190703,5388228.675187913,184866.0570027914
5536,3609092.0618798677,3466774.954849981,142317.1070298873
5537,3490979.920019051,3363009.2160477904,127970.70397126062
5538,3067001.169427587,2943310.7097992827,123690.4596283039
5539,4700296.048393054,4548456.688914551,151839.35947850381
5540,5326672.232707722,5167341.143873271,159331.08883445218
5541,5081684.381035216,4945995.756195827,135688.62483938813
5542,4760870.2359473985,4604774.880570686,156095.35537671257
5543,3857983.1895005107,3718540.4307856406,139442.7587148709
5544,3641408.917432695,3505178.232967833,136230.68446486178
5545,3096559.730213293,2965403.5003657117,131156.2298475802
5546,5384187.151589088,5212144.946474044,172042.20511504431
5547,4452210.172536381,4306323.201747303,145886.97078907903
5548,3420426.349108183,3299034.553348729,121391.79575945411
5549,4754856.193890009,4585105.417876563,169750.77601344683
5550,3260758.3529793136,3143973.574866388,116784.77811292592
5551,4172230.8875016514,4019866.6155298306,152364.27197182167
5552,3566421.6998743564,3446171.6929956954,120250.00687866163
5553,4435644.203599766,4289213.621606216,146430.58199355064
5554,3907885.241184897,3759208.7737768916,148676.46740800512
5555,3386700.3058847263,3276010.8045419822,110689.50134274355
5556,4078456.7968034735,3921757.786658901,156699.01014457204
5557,4803922.4849393545,4636380.399466232,167542.08547312208
5558,3801516.215191013,3671702.700768531,129813.5144224824
5559,4322334.420973652,4174514.926588981,147819.49438467086
5560,3235939.6851039883,3124964.3850779366,110975.30002605167
5561,4002736.698358823,3868921.986921729,133814.7114370944
5562,3565267.3743403335,3426050.767521598,139216.60681873554
5563,4333967.328310611,4208561.997339912,125405.3309706972
5564,4252983.506893453,4087367.886212811,165615.62068064234
5565,4739338.760465251,4579715.213698281,159623.54676696972
5566,4995248.927768664,4836373.231938604,158875.69583006066
5567,4461591.0587044,4304239.228481507,157351.83022289368
5568,3872510.411819051,3733952.156632317,138558.25518673417
5569,3288851.4398844973,3175695.7574111335,113155.6824733638
5570,3603009.674906677,3480277.720886178,122731.95402049994
5571,3933159.6783556514,3786580.7588314805,146578.91952417098
5572,3858909.861635208,3717741.616294701,141168.24534050658
5573,3859306.3167807916,3724139.539772698,135166.77700809372
5574,3386332.2987118475,3256932.933541119,129399.36517072843
5575,3037977.2693708283,2907438.865647068,130538.40372376036
5576,3679742.9525955766,3534712.7528644893,145030.19973108754
5577,4164761.576632962,4024593.0060489047,140168.5705840579
5578,3059817.0426631756,2931550.453090518,128266.58957265777
5579,3971141.006637773,3835421.3525602887,135719.65407748483
5580,5481312.039593583,5325059.083899905,156252.95569367972
5581,4804002.906006396,4650090.742460365,153912.1635460309
5582,5173679.575762633,5007147.383863124,166532.19189950798
5583,4375215.642696824,4237292.372314746,137923.27038207772
5584,4604358.361938757,4458520.130517728,145838.23142102768
5585,3809018.9040267477,3672446.852964237,136572.05106251102
5586,3493913.596152646,3368023.359669353,125890.2364832932
5587,2914022.2557916846,2790667.7446696176,123354.5111220667
5588,4877259.477943117,4725880.028147625,151379.44979549374
5589,4895572.8166863145,4735640.905489193,159931.9111971205
5590,3539439.107209102,3412760.315385203,126678.79182389932
5591,4005764.760472634,3859831.969336688,145932.791135946
5592,3318630.432869915,3185528.1404324137,133102.29243750105
5593,4345813.859948471,4182108.529335656,163705.33061281458
5594,4906458.5386419855,4740770.5056173,165688.03302468543
5595,3166348.8698640447,3024209.9266759516,142138.94318809308
5596,4297204.875791798,4158109.593770346,139095.28202145154
5597,3438569.2315753913,3317060.9814911834,121508.25008420827
5598,4053662.715934388,3906315.14743748,147347.568496908
5599,4286315.7375738425,4140749.807584879,145565.929988964
5600,3816687.908558802,3678371.6656923518,138316.24286645057
5601,3701149.075619078,3567945.5684713437,133203.50714773402
5602,4216126.072612892,4051162.9300010693,164963.14261182203
5603,4924422.418575153,4751770.6710430235,172651.74753212905
5604,4086701.411957144,3945659.7861470496,141041.62581009354
5605,4140768.345324585,3987761.1501539634,153007.19517062244
5606,3165665.7583446354,3032146.3735522083,133519.3847924269
5607,3821341.706739926,3675167.1177480537,146174.5889918721
5608,4668903.011352191,4522948.883019903,145954.1283322877
5609,3837695.8828183743,3699824.0244565187,137871.85836185538
5610,4495536.453393275,4356453.774538852,139082.67885442358
5611,5327401.646157827,5165269.600762896,162132.0453949312
5612,4908531.479182606,4733520.006396991,175011.47278561562
5613,4160961.6982475473,4014636.831393236,146324.86685431196
5614,3456029.754069467,3326837.677332718,129192.07673674941
5615,2990099.683642426,2870906.783211844,119192.90043058139
5616,3842680.238493464,3707397.357858589,135282.8806348751
5617,3744348.423950695,3602916.0658365013,141432.35811419348
5618,4516421.340327397,4341180.709971644,175240.63035575405
5619,3978234.177903996,3844985.244971768,133248.93293222727
5620,3979370.0026965793,3825918.3651059913,153451.63759058772
5621,2808868.393425952,2698525.362586055,110343.03083989714
5622,3538094.944433829,3401316.062966568,136778.88146726115
5623,4306125.581074142,4154721.8321393267,151403.74893481508
5624,5245696.952326699,5085733.6111179525,159963.34120874634
5625,4063054.293500891,3899712.757363989,163341.5361369023
5626,4347417.701493215,4199201.778491069,148215.92300214633
5627,4757563.36771055,4597176.499860561,160386.86784998822
5628,3535156.1098045805,3417484.959717885,117671.15008669524
5629,4102843.4887467157,3950879.6468791417,151963.8418675738
5630,3484535.304429182,3344397.0126936026,140138.29173557978
5631,4503652.256131031,4361501.535827182,142150.7203038483
5632,4114207.1578339096,3989456.7386807385,124750.4191531707
5633,4450570.576786444,4313373.848679259,137196.72810718353
5634,3403489.5127992034,3279265.837555791,124223.67524341278
5635,4586690.771891398,4419056.771495959,167634.00039544035
5636,5529678.964203274,5340447.99684637,189230.96735690327
5637,3450499.890549918,3327363.5824807985,123136.30806912012
5638,3836122.7861548387,3700950.0159687786,135172.7701860596
5639,3953829.1190537466,3810246.5417472003,143582.57730654674
5640,4574951.344275428,4417414.465953975,157536.87832145317
5641,3484211.9943223465,3342694.880465372,141517.1138569752
5642,2756851.1506673503,2644912.621010527,111938.52965682297
5643,4993431.424961777,4825047.572328706,168383.85263307104
5644,4402615.74192258,4241494.203097658,161121.53882492057
5645,3036657.505275757,2917797.9191775206,118859.58609823685
5646,3512871.7487689583,3372446.128923401,140425.61984555778
5647,5252063.268808684,5079546.807882677,172516.46092600585
5648,4654745.676611855,4523328.485953223,131417.19065863153
5649,4966136.04315694,4804281.563659165,161854.47949777395
5650,4025398.8860880104,3877113.5354560614,148285.3506319489
5651,4259142.3293267,4106315.9670650656,152826.36226163432
5652,3843342.4866450424,3691641.8334802533,151700.65316478844
5653,5065711.36223216,4912417.108161343,153294.2540708164
5654,3327255.948393057,3192086.929104271,135169.0192887863
5655,3509937.2148749405,3375583.3152696146,134353.89960532633
5656,4786123.94353975,4637345.718097635,148778.22544211504
5657,3982010.85680342,3846353.6795794955,135657.1772239247
5658,4782007.418357074,4627490.479804237,154516.93855283738
5659,3672631.8854618184,3544743.598428315,127888.28703350331
5660,4087663.7529823114,3940955.799919109,146707.9530632025
5661,3332643.709439927,3206160.661054319,126483.04838560824
5662,3836599.0032832082,3694945.4454259602,141653.55785724832
5663,3210505.819082297,3085706.7469737837,124799.07210851298
5664,3736900.3926494108,3600918.909620108,135981.48302930218
5665,3282183.8714594953,3148588.7967465594,133595.0747129359
5666,4336704.10256365,4186824.9628915237,149879.1396721271
5667,4267028.022813162,4129706.7449475587,137321.27786560263
5668,3194974.7779138563,3062996.7674609753,131978.01045288
5669,5272867.944477622,5104015.82428492,168852.12019270245
5670,5442158.941472204,5264040.470072821,178118.4713993837
5671,4257704.258524151,4113951.514641863,143752.74388228793
5672,3652581.300003267,3515069.423987255,137511.87601601178
5673,5445525.956727993,5283275.261749498,162250.69497849426
5674,3051724.8902815334,2927930.9677574406,123793.92252409318
5675,3849231.4203072228,3705822.9088557935,143408.51145142925
5676,4171547.581958361,4028485.0108987764,143062.57105958526
5677,4808829.6943321675,4651364.078683973,157465.61564819285
5678,4096684.9017715333,3943557.2529892107,153127.64878232207
5679,3667586.489611794,3522696.6487075933,144889.84090420013
5680,3334876.2269014334,3206312.3911889256,128563.83571250852
5681,3948658.1172301504,3813021.0701831477,135637.04704700276
5682,3351550.3897240087,3225612.9167744797,125937.47294952926
5683,4392799.821989254,4224733.141753262,168066.6802359921
5684,3826206.084366398,3684199.3231677837,142006.76119861467
5685,2960494.7690672204,2837400.504647807,123094.26441941356
5686,4876406.296668859,4724934.470844156,151471.82582470414
5687,3463397.220968324,3320687.1917357626,142710.0292325623
5688,3157399.6379419416,3030025.8248820556,127373.81305988565
5689,3901734.4308074634,3760049.907127897,141684.5236795665
5690,4114452.916258722,3962998.423479379,151454.49277934225
5691,2751913.1352546746,2635262.710104255,116650.42515041945
5692,4059829.9720687224,3905445.7824788927,154384.18958983006
5693,3189451.8053382607,3054401.647638668,135050.15769959317
5694,4938744.4695268255,4778691.74555793,160052.72396889518
5695,4457589.268097468,4305906.912408315,151682.3556891533
5696,3671275.3151806686,3525177.9979413133,146097.31723935533
5697,3473943.670433324,3348847.023920066,125096.64651325798
5698,4050435.5729260724,3899403.321776404,151032.25114966813
5699,4331344.060110152,4190029.434037096,141314.6260730558
5700,4142736.545686763,3997346.287954698,145390.25773206528
5701,3869706.7874056697,3725204.373846463,144502.41355920662
5702,4064145.783038043,3931055.73767982,133090.0453582223
5703,3381792.614765958,3237149.2578743394,144643.35689161895
5704,3867727.34039775,3742606.9143019556,125120.42609579454
5705,2867388.436687204,2744570.95929983,122817.47738737466
5706,4439906.801376244,4296837.6765071405,143069.12486910424
5707,4082351.085025369,3931193.2845351137,151157.80049025558
5708,3600796.701886218,3468845.046082447,131951.65580377146
5709,5001169.760031193,4854228.402751414,146941.3572797781
5710,4120754.7994028744,3958475.2654180774,162279.5339847976
5711,3310810.15276493,3165667.150619463,145143.00214546715
5712,4657946.821739512,4507659.419039863,150287.40269964942
5713,4333673.880964334,4189381.4358845497,144292.44507978455
5714,4570178.939338848,4420294.951645734,149883.98769311322
5715,3999082.71805094,3860047.053742847,139035.6643080925
5716,4478730.148740072,4326137.473243269,152592.67549680237
5717,3792966.7783421353,3665589.954085961,127376.82425617482
5718,4169589.708133328,4022214.2255867673,147375.48254656026
5719,3273721.5096175373,3146634.062206234,127087.44741130348
5720,3828330.5329388944,3687782.3290120265,140548.20392686807
5721,5175324.141684106,5006468.4787227465,168855.6629613585
5722,3502025.008213805,3365812.9124099375,136212.09580386747
5723,3514569.647648827,3386667.2039128104,127902.44373601703
5724,3472662.8934823284,3337876.3101800624,134786.58330226614
5725,3272085.1739262785,3156354.2551626125,115730.91876366592
5726,3137342.2511180905,3004619.226857446,132723.02426064416
5727,3739585.0328526422,3612236.821576109,127348.2112765326
5728,3986366.3947111326,3852251.543392094,134114.85131903863
5729,3905021.926923104,3766919.4066532627,138102.52026984113
5730,3706087.5221400848,3587444.2681243825,118643.25401570261
5731,3891520.0163818416,3767522.5877448563,123997.4286369851
5732,4765040.215185709,4600474.864986939,164565.35019877012
5733,3910554.2138917074,3758394.402623736,152159.81126797266
5734,3994306.9542023703,3850139.577525655,144167.37667671515
5735,4043132.5962193683,3886269.519501853,156863.07671751553
5736,4493671.126856164,4333315.772787865,160355.3540682986
5737,5125605.5429636575,4958093.857390156,167511.6855735018
5738,3702829.929500119,3573565.034955665,129264.89454445355
5739,3974846.0416224403,3850097.6048027384,124748.43681970252
5740,4014992.139470915,3868701.0554413497,146291.08402956443
5741,3338840.5676105344,3212296.646256451,126543.9213540828
5742,3939871.6799282404,3789282.7245061668,150588.95542207453
5743,3283012.6639398467,3159372.1870156657,123640.47692418091
5744,3026899.836734358,2913489.8692544126,113409.967479946
5745,4157759.5372846653,3998686.738418108,159072.79886655684
5746,3977836.4253912736,3825200.2360366513,152636.1893546224
5747,4433456.610138896,4282227.412290257,151229.19784863776
5748,4057588.0260470835,3901533.2500448176,156054.77600226653
5749,3435282.0544061526,3306568.5377942408,128713.51661191181
5750,4191025.7401705226,4033815.2960991757,157210.44407134748
5751,3146171.971410501,3019054.7488045455,127117.22260595481
5752,5042486.209041871,4881454.018227209,161032.19081466197
5753,3443733.894147037,3300818.1268691337,142915.76727790321
