simulation,phase1_end,phase2_end,phase3_end,phase4_end,project_end
8684,6.960070608485021,13.583894673216033,36.83631059215006,36.83631059215006,36.83631059215006
8685,7.678791697238502,12.93702792051532,37.083880300683305,37.083880300683305,37.083880300683305
8686,5.709265438114003,14.18132684998342,36.872332334760486,36.872332334760486,36.872332334760486
8687,5.921355484008866,13.68141265407384,37.0003319819645,37.0003319819645,37.0003319819645
8688,6.637171677150445,14.961749424500235,37.452007325577846,37.452007325577846,37.452007325577846
8689,6.501396485650076,14.729876241091947,36.67212747802434,36.67212747802434,36.67212747802434
8690,7.024198195690113,14.764976458966553,36.901136535156475,36.901136535156475,36.901136535156475
8691,8.324654068167682,15.004955168748914,37.12321316839128,37.12321316839128,37.12321316839128
8692,6.075166789645437,13.33183706910602,37.47030630405406,37.47030630405406,37.47030630405406
8693,7.309801750648306,16.286477963115544,37.281455588761176,37.281455588761176,37.281455588761176
8694,6.8257240862865105,13.513480023240444,36.41994225974854,36.41994225974854,36.41994225974854
8695,6.526742000341524,14.740141989644783,36.88232342778245,36.88232342778245,36.88232342778245
8696,6.724734384969576,15.413686004116634,37.022459826716414,37.022459826716414,37.022459826716414
8697,6.1600860527877765,14.078722277436386,37.58065794560677,37.58065794560677,37.58065794560677
8698,5.948881243553816,13.830527343006704,36.93328342063444,36.93328342063444,36.93328342063444
8699,6.491654116353406,14.110219013694453,37.76248223868332,37.76248223868332,37.76248223868332
8700,7.95594346176768,13.323990892856829,36.44465887678622,36.44465887678622,36.44465887678622
8701,6.499949769033627,12.223126207122622,37.15961646545183,37.15961646545183,37.15961646545183
8702,6.792584072616731,13.358835890051107,37.57146199383011,37.57146199383011,37.57146199383011
8703,7.3967880161123025,15.403456940131681,37.18365219403374,37.18365219403374,37.18365219403374
8704,6.366204674050164,13.815712594505325,37.68462120957868,37.68462120957868,37.68462120957868
8705,8.612656740475332,13.627686387764994,37.21260504772706,37.21260504772706,37.21260504772706
8706,7.334799041489579,16.278023413820826,37.965404129175425,37.965404129175425,37.965404129175425
8707,6.164532906757949,14.251381701520284,37.11392853392941,37.11392853392941,37.11392853392941
8708,6.151378189620364,14.408187426383613,37.104805626003895,37.104805626003895,37.104805626003895
8709,6.524417406366424,15.19506246273634,38.127758330921104,38.127758330921104,38.127758330921104
8710,7.839517820201804,15.25379558824081,37.893435787611246,37.893435787611246,37.893435787611246
8711,6.770255224719534,13.380974465585343,37.367741491881304,37.367741491881304,37.367741491881304
8712,7.136458151538288,14.296300067855976,36.56528597776674,36.56528597776674,36.56528597776674
8713,6.6656713971598665,14.467117937999697,37.38693269125124,37.38693269125124,37.38693269125124
8714,6.401043743413789,15.092493009178888,37.28211554314923,37.28211554314923,37.28211554314923
8715,6.250721664586217,13.203511870922348,37.62741049977472,37.62741049977472,37.62741049977472
8716,6.76529262958445,13.169375615950962,37.55101164008536,37.55101164008536,37.55101164008536
8717,6.5720577605057535,14.674534426422959,37.72030083124982,37.72030083124982,37.72030083124982
8718,6.8391546637831375,14.188160263648179,37.84712410359528,37.84712410359528,37.84712410359528
8719,6.4163904865074,14.28126017109487,36.48132041933222,36.48132041933222,36.48132041933222
8720,7.497586215172754,14.619304686480117,36.78835867433353,36.78835867433353,36.78835867433353
8721,7.728696916960069,14.936130802199141,36.83969426968142,36.83969426968142,36.83969426968142
8722,6.192359409518047,13.94580760068063,37.612682379082784,37.612682379082784,37.612682379082784
8723,7.901890487310822,14.746455669815743,37.45471841536501,37.45471841536501,37.45471841536501
8724,7.092482127311281,15.371697906141002,36.857006384805885,36.857006384805885,36.857006384805885
8725,6.6138314509169245,14.873276854484939,36.503193231206694,36.503193231206694,36.503193231206694
8726,6.662780154044101,13.877382503917445,36.59379349048885,36.59379349048885,36.59379349048885
8727,5.750698122491419,13.26603705586852,37.93528514816319,37.93528514816319,37.93528514816319
8728,6.305764803600573,13.425011872493041,37.073037667898234,37.073037667898234,37.073037667898234
8729,5.457062297045862,14.376297881395534,37.61996642572423,37.61996642572423,37.61996642572423
8730,5.152779527192298,14.655407413914665,37.60149649782742,37.60149649782742,37.60149649782742
8731,6.7222638640038825,14.265190068500763,36.225867580213155,36.225867580213155,36.225867580213155
8732,6.513034622548041,12.925055067573647,37.115410013406716,37.115410013406716,37.115410013406716
8733,7.508337858751781,16.330290072531753,37.43610319467962,37.43610319467962,37.43610319467962
8734,7.031709721255015,14.15121920358525,37.07868261771852,37.07868261771852,37.07868261771852
8735,5.712450421704885,13.580134704222338,37.01816277218795,37.01816277218795,37.01816277218795
8736,6.475866387964421,14.070772380744609,36.72941310367558,36.72941310367558,36.72941310367558
8737,8.236824281033522,14.1606387674259,36.39868555969801,36.39868555969801,36.39868555969801
8738,6.27513201546019,14.998351107583076,36.54453660893928,36.54453660893928,36.54453660893928
8739,7.376871614549578,14.465200544476836,36.7532017853605,36.7532017853605,36.7532017853605
8740,6.348613909834959,14.30145025820353,37.399373266327416,37.399373266327416,37.399373266327416
8741,6.754567616192991,13.569299889121439,37.01680054861958,37.01680054861958,37.01680054861958
8742,6.092707195346243,14.047197487571228,36.1826147387438,36.1826147387438,36.1826147387438
8743,7.024147070313697,14.054982614839815,37.05204279720884,37.05204279720884,37.05204279720884
8744,6.959429650480261,14.968850902306855,37.20603845049117,37.20603845049117,37.20603845049117
8745,5.7838646553468305,14.095707524697458,37.265304893411155,37.265304893411155,37.265304893411155
8746,6.237077477925511,13.569653605908101,36.60242169201743,36.60242169201743,36.60242169201743
8747,7.0146797116870445,14.126911729734225,36.36388663500904,36.36388663500904,36.36388663500904
8748,7.365029953666867,14.469538807713363,36.787637264237446,36.787637264237446,36.787637264237446
8749,6.768397935377496,15.020717819855603,36.40836907201641,36.40836907201641,36.40836907201641
8750,6.355313934640411,14.392525194850794,36.681706731990175,36.681706731990175,36.681706731990175
8751,6.212038501474487,13.804042184062151,36.7758421526022,36.7758421526022,36.7758421526022
8752,7.915767344289729,14.100246653965117,36.63693333977098,36.63693333977098,36.63693333977098
8753,6.430069998926777,14.003779329630369,37.223314754798324,37.223314754798324,37.223314754798324
8754,5.766421586237978,13.262792733813905,36.78259150109886,36.78259150109886,36.78259150109886
8755,6.624642210750827,14.617037258253536,36.74596761469924,36.74596761469924,36.74596761469924
8756,7.51050123437997,14.928157010407372,37.32519318261,37.32519318261,37.32519318261
8757,6.897436701043742,15.376706788923583,37.171886365312425,37.171886365312425,37.171886365312425
8758,6.535057306191604,14.398074518312981,36.416785658317366,36.416785658317366,36.416785658317366
8759,8.495559012807472,14.903018149177225,37.27650697675991,37.27650697675991,37.27650697675991
8760,7.713807741775349,13.8275108015584,37.57422834711999,37.57422834711999,37.57422834711999
8761,6.242190307396581,12.795086293020557,37.91698083028554,37.91698083028554,37.91698083028554
8762,7.075678139082952,13.882607872829485,36.45767653129195,36.45767653129195,36.45767653129195
8763,6.300355160681181,14.013484858420764,36.50109445121109,36.50109445121109,36.50109445121109
8764,7.28319677148547,14.915046614451867,37.44552018682421,37.44552018682421,37.44552018682421
8765,5.613734499806672,14.512934045363576,36.996605154331995,36.996605154331995,36.996605154331995
8766,6.920076052280546,14.234846916309696,36.50122233257072,36.50122233257072,36.50122233257072
8767,6.042414584043205,15.389231464661302,37.581718001785326,37.581718001785326,37.581718001785326
8768,6.35927045112556,13.253579219791474,37.065003649487295,37.065003649487295,37.065003649487295
8769,6.665001835188808,13.215863595610742,37.071080207565316,37.071080207565316,37.071080207565316
8770,8.313976135106621,16.39555649887227,36.88506849260529,36.88506849260529,36.88506849260529
8771,7.085710478684432,13.98129647859088,36.938559191525925,36.938559191525925,36.938559191525925
8772,6.6297742678302205,14.480235649035485,36.585060307286476,36.585060307286476,36.585060307286476
8773,7.932507431091718,16.084486834057024,36.547840573144626,36.547840573144626,36.547840573144626
8774,6.670476188416078,15.09350372527061,36.33328801204493,36.33328801204493,36.33328801204493
8775,7.485304470025297,13.878818809484075,36.81360460335946,36.81360460335946,36.81360460335946
8776,5.863889288319161,14.021479049587182,37.45306326920721,37.45306326920721,37.45306326920721
8777,5.1545113582118525,15.29164011803093,36.7156246679811,36.7156246679811,36.7156246679811
8778,6.364169834817521,14.99493167698704,36.90417814217237,36.90417814217237,36.90417814217237
8779,7.099338470508639,14.262747502352443,36.548032427715874,36.548032427715874,36.548032427715874
8780,6.500624976461405,14.158440143340455,37.829965643886204,37.829965643886204,37.829965643886204
8781,6.524641676320497,13.754050574648854,37.401671708147425,37.401671708147425,37.401671708147425
8782,6.327000707283619,15.180019530432343,37.24109056861877,37.24109056861877,37.24109056861877
8783,6.693803545311801,15.79943334050883,37.87529025138465,37.87529025138465,37.87529025138465
8784,5.8448376404803355,14.80934236625385,37.43909949804004,37.43909949804004,37.43909949804004
8785,6.31749110029258,16.555531978059854,36.762989316474325,36.762989316474325,36.762989316474325
8786,6.0224945228725835,14.378808518133717,37.17108475993631,37.17108475993631,37.17108475993631
8787,7.082750146571052,13.927733714782487,36.944803083792266,36.944803083792266,36.944803083792266
8788,6.1695762573364545,15.042308405862165,36.878442391537156,36.878442391537156,36.878442391537156
8789,8.121713580177374,15.108315049782034,37.04563638949108,37.04563638949108,37.04563638949108
8790,6.449336321478746,14.251288952466599,37.24527671501727,37.24527671501727,37.24527671501727
8791,7.124630062266436,14.044781328138313,37.77874989958486,37.77874989958486,37.77874989958486
8792,6.76893180149534,13.994898203482164,36.44310238317042,36.44310238317042,36.44310238317042
8793,7.707019522798775,12.837624977704753,38.17395168200823,38.17395168200823,38.17395168200823
8794,6.73270609952873,16.717249922986795,37.288539521668525,37.288539521668525,37.288539521668525
8795,6.216300417953324,13.918699859957552,37.03147982833876,37.03147982833876,37.03147982833876
8796,6.143969338280841,13.918347860663577,37.66872075778412,37.66872075778412,37.66872075778412
8797,7.042745471850309,14.20026647190787,37.908038114070216,37.908038114070216,37.908038114070216
8798,7.235807099316238,15.513672112287944,37.97418715245288,37.97418715245288,37.97418715245288
8799,6.308804454136896,13.310192666484179,36.42928052622872,36.42928052622872,36.42928052622872
8800,6.26286536540031,16.89440600943373,37.94423668138149,37.94423668138149,37.94423668138149
8801,7.855220989821481,14.098967789249363,36.77988182764908,36.77988182764908,36.77988182764908
8802,8.134397886105063,13.580040663584489,37.07321183864832,37.07321183864832,37.07321183864832
8803,5.9232568952548235,15.289935463969941,37.99680402159543,37.99680402159543,37.99680402159543
8804,7.165494286606466,13.758062034550065,36.990052086040826,36.990052086040826,36.990052086040826
8805,7.24619120816733,15.26972222855264,37.33330419161379,37.33330419161379,37.33330419161379
8806,6.771775218952392,15.114538175034344,36.65681268164038,36.65681268164038,36.65681268164038
8807,6.003477785067057,13.875960716549471,38.022484775747714,38.022484775747714,38.022484775747714
8808,7.3561880801055075,14.12635112846188,36.83889387357675,36.83889387357675,36.83889387357675
8809,6.525025285837463,14.97145540322834,36.892768786243316,36.892768786243316,36.892768786243316
8810,6.662557270964119,14.35093719022619,37.66406690093301,37.66406690093301,37.66406690093301
8811,6.990955482664056,14.694852892301899,36.63320573300675,36.63320573300675,36.63320573300675
8812,6.031650474087866,15.003952434091882,37.34972333783062,37.34972333783062,37.34972333783062
8813,7.887123012334921,14.134923546951454,37.65300395962615,37.65300395962615,37.65300395962615
8814,6.132332831277542,13.721765333219691,36.613422738389055,36.613422738389055,36.613422738389055
8815,6.264986257120658,15.144609583000895,37.79599137284376,37.79599137284376,37.79599137284376
8816,7.17491336678494,13.469007457179995,36.33608448802008,36.33608448802008,36.33608448802008
8817,6.598266168661616,13.72403672297542,37.34695454647563,37.34695454647563,37.34695454647563
8818,6.963590885027893,14.549684170428408,37.05879291076639,37.05879291076639,37.05879291076639
8819,7.008025525127709,14.07028337295717,37.760695016674184,37.760695016674184,37.760695016674184
8820,7.2911170909078775,12.75831012344156,37.33135437177241,37.33135437177241,37.33135437177241
8821,6.952564001511392,13.612020820575253,37.20302376626834,37.20302376626834,37.20302376626834
8822,6.30306776840836,14.870591774915274,37.691537891901575,37.691537891901575,37.691537891901575
8823,7.051264306170328,12.985502274816,38.01603988296304,38.01603988296304,38.01603988296304
8824,5.970680785577153,14.799762075790042,37.28726754290298,37.28726754290298,37.28726754290298
8825,6.5407515464519745,13.008795852746141,37.078963993472534,37.078963993472534,37.078963993472534
8826,6.94153596315369,15.519825300846623,37.50092664458018,37.50092664458018,37.50092664458018
8827,6.301923740226139,14.217903495010521,36.79923351828824,36.79923351828824,36.79923351828824
8828,6.211357106348324,14.438899419102077,36.456687157618255,36.456687157618255,36.456687157618255
8829,6.044865859622298,13.983435205152844,37.776908365081056,37.776908365081056,37.776908365081056
8830,6.008839798787718,14.306446873313169,38.041285043976984,38.041285043976984,38.041285043976984
8831,7.116541751541842,13.283251493055946,37.72374964981124,37.72374964981124,37.72374964981124
8832,6.0589541986369335,13.831640745249343,37.45266985525272,37.45266985525272,37.45266985525272
8833,6.432260866427239,15.951460157370724,36.49455095098045,36.49455095098045,36.49455095098045
8834,5.8898030900067315,13.626344925647276,37.816060259563905,37.816060259563905,37.816060259563905
8835,5.871922153701609,14.012417593662198,37.00673395144899,37.00673395144899,37.00673395144899
8836,5.857201018085038,13.676984919677324,37.67813220334576,37.67813220334576,37.67813220334576
8837,5.521815012595738,13.551937284989732,36.40577442397574,36.40577442397574,36.40577442397574
8838,6.923575874506235,14.700125508127172,37.33638166242172,37.33638166242172,37.33638166242172
8839,6.518281678965214,14.86548996657916,37.445709467134925,37.445709467134925,37.445709467134925
8840,6.751879079189384,13.379958617811214,36.85131391351196,36.85131391351196,36.85131391351196
8841,5.844415864481236,14.293675565507499,37.06187446900696,37.06187446900696,37.06187446900696
8842,5.970011236445762,13.521143770806317,36.851704964657735,36.851704964657735,36.851704964657735
8843,6.288553582460328,15.647318206694775,36.75921669717345,36.75921669717345,36.75921669717345
8844,5.913334300577858,13.690207021862395,37.01436635393049,37.01436635393049,37.01436635393049
8845,6.0044557970325645,14.42915174314595,37.552897741153856,37.552897741153856,37.552897741153856
8846,6.493802482946198,14.396554879999284,37.065269054863315,37.065269054863315,37.065269054863315
8847,8.3462205549259,13.985927950806786,36.80557884703801,36.80557884703801,36.80557884703801
8848,5.561217564389258,14.61891975149968,37.69248430128987,37.69248430128987,37.69248430128987
8849,5.964322175404055,14.561637745119983,36.66536025581371,36.66536025581371,36.66536025581371
8850,6.3979166994706995,14.699453284821471,36.56254835323128,36.56254835323128,36.56254835323128
8851,8.063166867737708,14.887520976504879,36.7830814585038,36.7830814585038,36.7830814585038
8852,5.635872453469515,15.222903429546172,37.100663805861984,37.100663805861984,37.100663805861984
8853,8.687450933652737,16.940942750461787,36.56871153134783,36.56871153134783,36.56871153134783
8854,6.296007168872033,14.03893751048043,36.62689966546512,36.62689966546512,36.62689966546512
8855,5.386986939822338,14.007615359104621,37.2493842789375,37.2493842789375,37.2493842789375
8856,8.186265350063529,14.507162132520715,37.89634631428481,37.89634631428481,37.89634631428481
8857,5.372043303853046,13.263828366144427,37.50590679860208,37.50590679860208,37.50590679860208
8858,7.827857110637662,13.125428145080816,37.190701134682904,37.190701134682904,37.190701134682904
8859,6.019551303784781,13.876818040950258,36.89276609070305,36.89276609070305,36.89276609070305
8860,5.827555537793143,13.157612182873706,36.901966682492784,36.901966682492784,36.901966682492784
8861,6.580288586080635,14.521305478199436,37.413888814043695,37.413888814043695,37.413888814043695
8862,7.300639489980337,13.21922748318856,37.25168103763621,37.25168103763621,37.25168103763621
8863,6.351989685907949,13.568951085084464,37.02919970449333,37.02919970449333,37.02919970449333
8864,6.014215600183892,14.69112815031648,37.485132849159996,37.485132849159996,37.485132849159996
8865,6.340719392370841,15.002924929165422,37.079446340442985,37.079446340442985,37.079446340442985
8866,6.019529429227205,14.750544512771095,37.297558095489336,37.297558095489336,37.297558095489336
8867,6.366316934711148,14.411521193181148,37.611098650726895,37.611098650726895,37.611098650726895
8868,6.126321438491142,14.823077124318765,37.47612862724968,37.47612862724968,37.47612862724968
8869,6.134473752222117,15.009507603462197,36.94064706367381,36.94064706367381,36.94064706367381
8870,6.633562770979203,13.772545198456434,37.46719212762816,37.46719212762816,37.46719212762816
8871,6.611882916039524,16.639347744668846,37.58392067678278,37.58392067678278,37.58392067678278
8872,7.482671159328952,16.005661635060953,36.52226252988422,36.52226252988422,36.52226252988422
8873,8.330927256996493,13.301713155981554,37.69008659558928,37.69008659558928,37.69008659558928
8874,6.845491698917232,13.431295191234147,36.21907067176179,36.21907067176179,36.21907067176179
8875,5.937321798056232,15.475681986856337,37.30397429618453,37.30397429618453,37.30397429618453
8876,6.226780241005298,14.353641214222543,37.462558877011446,37.462558877011446,37.462558877011446
8877,5.471566968506106,15.152203254743668,36.917833064720746,36.917833064720746,36.917833064720746
8878,6.054364054923594,13.540267453158828,37.18220429585314,37.18220429585314,37.18220429585314
8879,6.300423882678149,15.772342188287132,36.84419267463105,36.84419267463105,36.84419267463105
8880,5.859796653392706,16.48781851832137,37.415138553854895,37.415138553854895,37.415138553854895
8881,6.509609787011096,15.87688207374005,37.47564220783302,37.47564220783302,37.47564220783302
8882,6.49992426500577,14.28330372536762,37.030060454637876,37.030060454637876,37.030060454637876
8883,6.931259137139253,12.898296826893738,37.57437411429521,37.57437411429521,37.57437411429521
8884,5.861626024009692,13.553241194814891,36.8294917406805,36.8294917406805,36.8294917406805
8885,7.912882083791342,13.840055530835386,37.51263077762599,37.51263077762599,37.51263077762599
8886,6.860920941547212,14.964832454664402,37.15591227801094,37.15591227801094,37.15591227801094
8887,5.90497322028609,14.325455979738129,36.90197254328051,36.90197254328051,36.90197254328051
8888,5.694204506212226,13.361280098647303,37.276592850060425,37.276592850060425,37.276592850060425
8889,7.919844329084785,13.79313681601931,36.533644759709645,36.533644759709645,36.533644759709645
8890,5.959909836152839,14.13074211642593,37.180562386512754,37.180562386512754,37.180562386512754
8891,5.884104716704914,15.814325117027678,37.04484545740002,37.04484545740002,37.04484545740002
8892,6.794803654320227,15.2375101896848,38.165834152605456,38.165834152605456,38.165834152605456
8893,5.97846943644716,14.44427547462491,36.69033359176215,36.69033359176215,36.69033359176215
8894,5.8489965805735515,14.54916382495701,37.12187267876611,37.12187267876611,37.12187267876611
8895,6.189481655645217,13.54349252520636,36.888103693743936,36.888103693743936,36.888103693743936
8896,7.126885029383362,14.30238016022885,37.969884754597174,37.969884754597174,37.969884754597174
8897,7.151179002358504,13.897531752521111,36.93339705906207,36.93339705906207,36.93339705906207
8898,6.824691746423683,13.527387764071962,36.97674359924288,36.97674359924288,36.97674359924288
8899,6.436845138083564,13.637575850433166,36.57063445699331,36.57063445699331,36.57063445699331
8900,8.087003857561076,14.802650302632701,36.487535987065,36.487535987065,36.487535987065
8901,6.016439366246484,14.390908551020074,37.37411816994395,37.37411816994395,37.37411816994395
8902,5.498030166749101,15.672430277445766,37.72909474413271,37.72909474413271,37.72909474413271
8903,8.194787660834017,14.55918009197427,36.89327936224889,36.89327936224889,36.89327936224889
8904,6.634103331968643,13.484780012509564,37.533564130318766,37.533564130318766,37.533564130318766
8905,6.634828607150699,13.996863320549085,37.188052555640965,37.188052555640965,37.188052555640965
8906,6.365875420713418,13.483508881637668,36.780118735740125,36.780118735740125,36.780118735740125
8907,8.032964264358696,15.091001522259473,37.65881309819707,37.65881309819707,37.65881309819707
8908,7.6876608588268125,14.378754263442072,37.15637695929652,37.15637695929652,37.15637695929652
8909,6.846079060626964,15.318688729001765,36.956619106844585,36.956619106844585,36.956619106844585
8910,7.572230098589073,15.531476047130996,37.154127797092485,37.154127797092485,37.154127797092485
8911,7.8154667911664655,14.437137014620442,37.09721478622273,37.09721478622273,37.09721478622273
8912,7.295372741318341,13.600154599138671,37.47858337185699,37.47858337185699,37.47858337185699
8913,7.176182781708209,15.082024045408485,37.16926971685861,37.16926971685861,37.16926971685861
8914,6.3506319627204055,15.025950865206404,37.025839518899645,37.025839518899645,37.025839518899645
8915,6.883994839331734,15.31542762153593,37.64359985907299,37.64359985907299,37.64359985907299
8916,5.807406335413985,13.317549437492055,37.03435989127254,37.03435989127254,37.03435989127254
8917,6.37588500944708,15.311978929122924,36.84421585092656,36.84421585092656,36.84421585092656
8918,6.5568699334271034,13.81793726723902,36.865379335041894,36.865379335041894,36.865379335041894
8919,6.855830492501718,14.379216250442507,37.61122583621189,37.61122583621189,37.61122583621189
8920,6.788465659357725,15.104658835426344,37.91632674913051,37.91632674913051,37.91632674913051
8921,6.227278134020283,14.296417135084532,37.827688117431705,37.827688117431705,37.827688117431705
8922,6.2930197341849095,12.916676422388313,37.32619235427143,37.32619235427143,37.32619235427143
8923,6.609739895617268,14.828670894185898,37.8784404556027,37.8784404556027,37.8784404556027
8924,6.732418636436388,16.287369711391797,37.55875345605633,37.55875345605633,37.55875345605633
8925,6.67469199407909,14.607714374129369,37.24841168506343,37.24841168506343,37.24841168506343
8926,5.880320877845659,15.425754463265694,36.44090847475244,36.44090847475244,36.44090847475244
8927,7.084988799501993,13.870960691644733,37.50404298739536,37.50404298739536,37.50404298739536
8928,7.822849142791841,13.795874882747388,37.1990536553197,37.1990536553197,37.1990536553197
8929,5.935128173139847,13.17111956402119,37.044684328423976,37.044684328423976,37.044684328423976
8930,5.960906598468752,14.131174335011384,37.16345754339393,37.16345754339393,37.16345754339393
8931,5.951614925531653,15.730306165302967,36.71782298684444,36.71782298684444,36.71782298684444
8932,6.019156185845593,14.445822562455845,37.35816094841786,37.35816094841786,37.35816094841786
8933,5.828835633586887,14.412093950432395,37.14664411243354,37.14664411243354,37.14664411243354
8934,6.337494586763187,15.505556393892899,37.17715804853841,37.17715804853841,37.17715804853841
8935,6.597230929272818,13.62851325409829,37.109367907514596,37.109367907514596,37.109367907514596
8936,5.506931321291022,14.907230286043898,37.37613539965074,37.37613539965074,37.37613539965074
8937,6.259751001457711,15.298486036693005,37.437896287140845,37.437896287140845,37.437896287140845
8938,6.2685209140807805,13.170770114938168,37.5713816231369,37.5713816231369,37.5713816231369
8939,6.291131772555241,15.042529611528424,37.26237863366703,37.26237863366703,37.26237863366703
8940,7.260123063281608,13.873872958967729,37.46763892864103,37.46763892864103,37.46763892864103
8941,6.691437434034176,15.30181413206542,36.73994025429051,36.73994025429051,36.73994025429051
8942,8.220603576296838,14.989430020947163,36.6975745465733,36.6975745465733,36.6975745465733
8943,5.850261925097223,15.614310741511245,37.81079847480503,37.81079847480503,37.81079847480503
8944,7.836418435326943,15.72079324742626,37.74802525796522,37.74802525796522,37.74802525796522
8945,6.87010025604322,14.471148069073536,37.65189948691407,37.65189948691407,37.65189948691407
8946,6.823924855675285,13.149609110790115,36.48079929189511,36.48079929189511,36.48079929189511
8947,6.341724966071202,14.030339222451897,37.06429162322418,37.06429162322418,37.06429162322418
8948,6.6674050160863,13.543713222627515,38.091700881787474,38.091700881787474,38.091700881787474
8949,6.418339344852539,15.03484859499997,36.37618149100281,36.37618149100281,36.37618149100281
8950,6.407003324927048,14.063605038744836,36.845783288271114,36.845783288271114,36.845783288271114
8951,5.840279462356158,13.567637511367355,37.17057659386764,37.17057659386764,37.17057659386764
8952,6.320347086962583,14.165518489552909,37.55860337773374,37.55860337773374,37.55860337773374
8953,8.652896033379822,16.731181880764773,37.135989282324296,37.135989282324296,37.135989282324296
8954,6.602568639285349,13.57829811573021,36.70851194238821,36.70851194238821,36.70851194238821
8955,6.687650874393122,14.070607223385494,36.99459655448814,36.99459655448814,36.99459655448814
8956,5.780798458386281,14.349510167364757,37.15429572988608,37.15429572988608,37.15429572988608
8957,7.146481762223698,15.299125640916955,36.94875286742861,36.94875286742861,36.94875286742861
8958,5.720720305566516,13.899207492364958,36.68582904625178,36.68582904625178,36.68582904625178
8959,6.6468974765809925,16.49208680680806,36.79984239897265,36.79984239897265,36.79984239897265
8960,7.362257320794059,13.89827748313558,36.65133887390133,36.65133887390133,36.65133887390133
8961,6.906107717961134,13.310770650190399,37.87221699458911,37.87221699458911,37.87221699458911
8962,5.890259571922449,14.9756220463702,37.685334358722976,37.685334358722976,37.685334358722976
8963,6.189826852437577,14.236310240651745,36.75540388270845,36.75540388270845,36.75540388270845
8964,6.1215022130023105,14.060547966947228,37.017616636903426,37.017616636903426,37.017616636903426
8965,7.067673497002456,13.470911184798805,37.9302583064582,37.9302583064582,37.9302583064582
8966,6.312520765120539,14.66022169355215,37.231156561152865,37.231156561152865,37.231156561152865
8967,5.864370936442279,13.669495518087606,36.88429772832667,36.88429772832667,36.88429772832667
8968,6.890395776488362,14.428401036970579,36.656290912113576,36.656290912113576,36.656290912113576
8969,6.555211921429373,13.158603328683808,37.38883855188101,37.38883855188101,37.38883855188101
8970,6.468397505270412,13.479566525938033,36.97106109624282,36.97106109624282,36.97106109624282
8971,7.201222058692626,13.179271967093207,36.60580368528366,36.60580368528366,36.60580368528366
8972,6.696121703222306,15.052905693078166,37.156945167229765,37.156945167229765,37.156945167229765
8973,7.0527829933589565,14.75805631405472,36.92927128442885,36.92927128442885,36.92927128442885
8974,7.152549845555059,14.467404466605403,37.491131496250176,37.491131496250176,37.491131496250176
8975,6.546962690138914,14.721101678791044,37.916267954641285,37.916267954641285,37.916267954641285
8976,6.785977578757701,15.28377195029484,37.04948003309823,37.04948003309823,37.04948003309823
8977,5.575997396893719,12.910696565628719,37.615434871561234,37.615434871561234,37.615434871561234
8978,6.1914475732085155,15.552217794695933,37.69920398081431,37.69920398081431,37.69920398081431
8979,5.847937074547069,14.580183521179421,36.50567644319301,36.50567644319301,36.50567644319301
8980,6.691505924241849,14.57133552485227,37.90156197819634,37.90156197819634,37.90156197819634
8981,6.9765166658253195,13.454749486014856,36.71531153451987,36.71531153451987,36.71531153451987
8982,7.900087113627365,14.714807574858169,36.42830349890813,36.42830349890813,36.42830349890813
8983,6.609252142603558,13.737065943358381,36.87972458816016,36.87972458816016,36.87972458816016
8984,6.922485453817752,14.059771758385347,36.427120085283676,36.427120085283676,36.427120085283676
8985,8.124824348892279,14.988207454730436,36.70225817249523,36.70225817249523,36.70225817249523
8986,7.880120289069166,13.90076268592747,36.686748977216695,36.686748977216695,36.686748977216695
8987,7.312094665849827,14.497042355882739,36.903092214054176,36.903092214054176,36.903092214054176
8988,5.930990286984635,14.46280720667502,36.33044642342415,36.33044642342415,36.33044642342415
8989,6.846402277170027,12.626029044194894,36.72562800398367,36.72562800398367,36.72562800398367
8990,6.769566849791985,14.048073102515218,36.94087986038606,36.94087986038606,36.94087986038606
8991,7.3505968057586335,14.09658103492481,37.09701597230385,37.09701597230385,37.09701597230385
8992,6.751437260043969,12.73425112981247,36.72888499824786,36.72888499824786,36.72888499824786
8993,6.238687780262956,13.345467132077953,36.639348253506036,36.639348253506036,36.639348253506036
8994,5.384817349813959,12.78450456506228,37.00432700788791,37.00432700788791,37.00432700788791
8995,5.922750312525341,12.461808420601852,37.248813478900246,37.248813478900246,37.248813478900246
8996,6.121172769617939,13.401980463238576,36.94739563349179,36.94739563349179,36.94739563349179
8997,6.885804987939689,14.47789520476554,37.25190003856295,37.25190003856295,37.25190003856295
8998,6.54155351212833,14.473420544321156,37.2363078161048,37.2363078161048,37.2363078161048
8999,5.263814356960646,14.461029721868789,37.18951117738935,37.18951117738935,37.18951117738935
9000,6.244625034298776,14.085726391744656,37.06853079919883,37.06853079919883,37.06853079919883
9001,7.494473179757092,13.588264645872439,37.29593740984857,37.29593740984857,37.29593740984857
9002,6.8911647725295335,13.81356782633518,37.03113069633905,37.03113069633905,37.03113069633905
9003,6.92785625144802,14.807201734956669,36.50996100611169,36.50996100611169,36.50996100611169
9004,5.7969142893859535,15.412836457874247,37.54921496114155,37.54921496114155,37.54921496114155
9005,6.532464688300315,12.699993030621169,37.41186515354,37.41186515354,37.41186515354
9006,5.641410938292531,15.309479374451827,36.50813627065222,36.50813627065222,36.50813627065222
9007,5.502094498282166,13.68066376760317,37.170961801631506,37.170961801631506,37.170961801631506
